Algoritmo;Paralelo;TamanhoArray;Distribuicao;Threads;Amostra;TempoNanos;TempoMillis
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;3;2255500;2.2555
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;4;1505400;1.5054
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;2;5;1790800;1.7908
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;1;1813300;1.8133
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;2;1446700;1.4467
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;3;2256800;2.2568
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;4;1636100;1.6361
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;4;5;1524200;1.5242
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;1;1702100;1.7021
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;2;1719800;1.7198
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;3;4440700;4.4407
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;4;2436600;2.4366
Merge Sort Paralelo (ForkJoin);true;10000;REVERSED;8;5;2283200;2.2832
Bubble Sort Serial;false;25000;REVERSED;1;1;729118700;729.1187
Bubble Sort Serial;false;25000;REVERSED;1;2;758668800;758.6688
Bubble Sort Serial;false;25000;REVERSED;1;3;815030600;815.0306
Bubble Sort Serial;false;25000;REVERSED;1;4;759767800;759.7678
Bubble Sort Serial;false;25000;REVERSED;1;5;736156300;736.1563
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;1;208679800;208.6798
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;2;206290500;206.2905
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;3;208801400;208.8014
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;4;231423100;231.4231
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;2;5;238173500;238.1735
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;1;196913900;196.9139
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;2;139794900;139.7949
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;3;177413500;177.4135
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;4;147168200;147.1682
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;4;5;138776000;138.7760
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;1;380898300;380.8983
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;2;191484800;191.4848
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;3;383500000;383.5000
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;4;351413400;351.4134
Bubble Sort Paralelo (Odd-Even);true;25000;REVERSED;8;5;237174900;237.1749
Insertion Sort Serial;false;25000;REVERSED;1;1;153015200;153.0152
Insertion Sort Serial;false;25000;REVERSED;1;2;149517300;149.5173
Insertion Sort Serial;false;25000;REVERSED;1;3;149247300;149.2473
Insertion Sort Serial;false;25000;REVERSED;1;4;155340000;155.3400
Insertion Sort Serial;false;25000;REVERSED;1;5;146789600;146.7896
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;126979000;126.9790
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;138052500;138.0525
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;130391300;130.3913
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;113979400;113.9794
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;114351600;114.3516
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;45816000;45.8160
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;47317200;47.3172
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;38723600;38.7236
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;38740900;38.7409
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;40710800;40.7108
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;25667500;25.6675
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;22229400;22.2294
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;17952200;17.9522
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;16262100;16.2621
Insertion Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;19287300;19.2873
Quick Sort Serial;false;25000;REVERSED;1;1;917100;0.9171
Quick Sort Serial;false;25000;REVERSED;1;2;963600;0.9636
Quick Sort Serial;false;25000;REVERSED;1;3;1096600;1.0966
Quick Sort Serial;false;25000;REVERSED;1;4;941800;0.9418
Quick Sort Serial;false;25000;REVERSED;1;5;898400;0.8984
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;1562700;1.5627
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;1698300;1.6983
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;1497000;1.4970
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;1350400;1.3504
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;2906000;2.9060
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;2533900;2.5339
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;1630600;1.6306
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;1724800;1.7248
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;1704800;1.7048
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;1721000;1.7210
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;2132500;2.1325
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;2230100;2.2301
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;2902900;2.9029
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;3609000;3.6090
Quick Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;2247100;2.2471
Merge Sort Serial;false;25000;REVERSED;1;1;3545900;3.5459
Merge Sort Serial;false;25000;REVERSED;1;2;4709200;4.7092
Merge Sort Serial;false;25000;REVERSED;1;3;4410900;4.4109
Merge Sort Serial;false;25000;REVERSED;1;4;2900300;2.9003
Merge Sort Serial;false;25000;REVERSED;1;5;4651100;4.6511
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;1;4514800;4.5148
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;2;3948800;3.9488
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;3;3961400;3.9614
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;4;4015700;4.0157
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;2;5;3501100;3.5011
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;1;4041100;4.0411
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;2;2889100;2.8891
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;3;3440200;3.4402
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;4;2741800;2.7418
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;4;5;3175800;3.1758
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;1;2367300;2.3673
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;2;3838800;3.8388
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;3;2692800;2.6928
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;4;2366800;2.3668
Merge Sort Paralelo (ForkJoin);true;25000;REVERSED;8;5;2442100;2.4421
Bubble Sort Serial;false;50000;REVERSED;1;1;2942987600;2942.9876
Bubble Sort Serial;false;50000;REVERSED;1;2;2991646700;2991.6467
Bubble Sort Serial;false;50000;REVERSED;1;3;2986876000;2986.8760
Bubble Sort Serial;false;50000;REVERSED;1;4;2966434800;2966.4348
Bubble Sort Serial;false;50000;REVERSED;1;5;2950896700;2950.8967
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;1;821143700;821.1437
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;2;774776500;774.7765
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;3;818514100;818.5141
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;4;850511100;850.5111
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;2;5;834476900;834.4769
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;1;655360200;655.3602
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;2;501858300;501.8583
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;3;662692500;662.6925
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;4;643694900;643.6949
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;4;5;531537800;531.5378
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;1;983893400;983.8934
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;2;1019740000;1019.7400
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;3;796524900;796.5249
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;4;2003501500;2003.5015
Bubble Sort Paralelo (Odd-Even);true;50000;REVERSED;8;5;849252400;849.2524
Insertion Sort Serial;false;50000;REVERSED;1;1;583016000;583.0160
Insertion Sort Serial;false;50000;REVERSED;1;2;620828800;620.8288
Insertion Sort Serial;false;50000;REVERSED;1;3;575362000;575.3620
Insertion Sort Serial;false;50000;REVERSED;1;4;592564200;592.5642
Insertion Sort Serial;false;50000;REVERSED;1;5;580157400;580.1574
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;1;496223300;496.2233
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;2;470748100;470.7481
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;3;456811900;456.8119
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;4;444814400;444.8144
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;2;5;558136100;558.1361
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;1;151137500;151.1375
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;2;157990400;157.9904
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;3;140542000;140.5420
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;4;150686700;150.6867
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;4;5;139735100;139.7351
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;1;62221500;62.2215
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;2;60584300;60.5843
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;3;77718200;77.7182
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;4;62576500;62.5765
Insertion Sort Paralelo (ForkJoin);true;50000;REVERSED;8;5;63512300;63.5123
Quick Sort Serial;false;50000;REVERSED;1;1;1860700;1.8607
Quick Sort Serial;false;50000;REVERSED;1;2;2068800;2.0688
Quick Sort Serial;false;50000;REVERSED;1;3;1835500;1.8355
Quick Sort Serial;false;50000;REVERSED;1;4;1754800;1.7548
